timestamp_utc;place_id
2018-11-19 14:01:00;1
2018-11-19 13:12:00;3
2018-11-19 13:02:00;1
2018-11-19 12:57:00;3
2018-11-19 12:42:00;1
2018-11-19 12:41:00;1
2018-11-19 12:41:00;1
2018-11-19 12:37:00;1
2018-11-19 12:36:00;1
2018-11-19 12:30:00;1
2018-11-19 12:21:00;1
2018-11-19 12:19:00;1
2018-11-19 12:15:00;1
2018-11-19 11:29:00;1
2018-11-19 11:28:00;1
2018-11-19 09:52:00;3
2018-11-19 03:36:00;1
2018-11-19 02:50:00;3
2018-11-19 02:37:00;1
2018-11-19 02:17:00;3
2018-11-19 00:51:00;1
2018-11-18 22:01:00;3
2018-11-18 21:22:00;3
2018-11-18 21:14:00;2
2018-11-18 21:14:00;1
2018-11-18 20:57:00;3
2018-11-18 20:50:00;1
2018-11-18 20:43:00;3
2018-11-18 20:42:00;1
2018-11-18 20:19:00;1
2018-11-18 20:17:00;3
2018-11-18 20:13:00;3
2018-11-18 20:10:00;3
2018-11-18 20:05:00;1
2018-11-18 20:00:00;3
2018-11-18 19:59:00;1
2018-11-18 19:59:00;1
2018-11-18 19:39:00;1
2018-11-18 19:16:00;1
2018-11-18 19:05:00;1
2018-11-18 18:59:00;3
2018-11-18 18:55:00;1
2018-11-18 18:51:00;1
2018-11-18 18:47:00;1
2018-11-18 18:43:00;3
2018-11-18 18:31:00;3
2018-11-18 18:24:00;3
2018-11-18 18:24:00;1
2018-11-18 18:18:00;1
2018-11-18 18:17:00;1
2018-11-18 18:12:00;3
2018-11-18 18:04:00;1
2018-11-18 17:43:00;1
2018-11-18 17:39:00;3
2018-11-18 17:39:00;1
2018-11-18 17:36:00;1
2018-11-18 17:35:00;3
2018-11-18 17:23:00;2
2018-11-18 17:14:00;1
2018-11-18 16:44:00;3
2018-11-18 16:12:00;1
2018-11-18 16:10:00;1
2018-11-18 16:10:00;1
2018-11-18 15:38:00;3
2018-11-18 15:34:00;3
2018-11-18 15:33:00;1
2018-11-18 15:18:00;1
2018-11-18 15:15:00;3
2018-11-18 15:09:00;1
2018-11-18 15:06:00;3
2018-11-18 15:04:00;1
2018-11-18 15:02:00;1
2018-11-18 14:52:00;1
2018-11-18 14:43:00;1
2018-11-18 14:31:00;3
2018-11-18 14:28:00;3
2018-11-18 14:28:00;1
2018-11-18 14:26:00;1
2018-11-18 13:24:00;1
2018-11-18 13:23:00;1
2018-11-18 13:01:00;3
2018-11-18 13:00:00;2
2018-11-18 12:57:00;1
2018-11-18 12:28:00;3
2018-11-18 12:16:00;3
2018-11-18 11:36:00;3
2018-11-18 10:56:00;1
2018-11-18 10:35:00;3
2018-11-18 10:26:00;3
2018-11-18 10:25:00;2
2018-11-18 10:09:00;1
2018-11-18 10:08:00;1
2018-11-18 09:58:00;1
2018-11-18 08:20:00;3
2018-11-18 05:27:00;3
2018-11-18 05:27:00;3
2018-11-18 05:25:00;1
2018-11-18 04:23:00;3
2018-11-18 04:19:00;1
2018-11-18 03:01:00;1
2018-11-18 02:08:00;3
2018-11-18 02:07:00;1
2018-11-18 01:54:00;3
2018-11-18 01:35:00;2
2018-11-18 01:31:00;1
2018-11-18 01:30:00;1
2018-11-18 01:28:00;1
2018-11-18 01:19:00;1
2018-11-18 01:18:00;1
2018-11-18 01:17:00;1
2018-11-18 01:15:00;1
2018-11-18 00:44:00;1
2018-11-18 00:02:00;1
2018-11-17 23:45:00;1
2018-11-17 23:30:00;3
2018-11-17 23:29:00;3
2018-11-17 23:28:00;3
2018-11-17 23:28:00;1
2018-11-17 23:26:00;1
2018-11-17 23:24:00;3
2018-11-17 23:23:00;1
2018-11-17 23:15:00;3
2018-11-17 23:14:00;3
2018-11-17 22:54:00;3
2018-11-17 22:51:00;3
2018-11-17 22:47:00;3
2018-11-17 22:44:00;1
2018-11-17 22:37:00;3
2018-11-17 22:37:00;3
2018-11-17 22:31:00;1
2018-11-17 22:30:00;1
2018-11-17 22:30:00;3
2018-11-17 22:29:00;1
2018-11-17 22:29:00;1
2018-11-17 22:23:00;1
2018-11-17 22:21:00;1
2018-11-17 22:16:00;1
2018-11-17 22:16:00;1
2018-11-17 21:53:00;1
2018-11-17 21:45:00;1
2018-11-17 21:45:00;1
2018-11-17 21:44:00;1
2018-11-17 21:39:00;3
2018-11-17 21:33:00;1
2018-11-17 21:27:00;3
2018-11-17 21:19:00;1
2018-11-17 21:00:00;3
2018-11-17 20:58:00;3
2018-11-17 20:53:00;3
2018-11-17 20:52:00;1
2018-11-17 20:37:00;3
2018-11-17 20:17:00;1
2018-11-17 20:12:00;1
2018-11-17 20:04:00;1
2018-11-17 19:54:00;1
2018-11-17 19:41:00;1
2018-11-17 19:38:00;1
2018-11-17 19:34:00;3
2018-11-17 19:22:00;3
2018-11-17 19:20:00;1
2018-11-17 19:19:00;3
2018-11-17 19:19:00;3
2018-11-17 19:19:00;3
2018-11-17 19:15:00;3
2018-11-17 19:15:00;3
2018-11-17 19:10:00;1
2018-11-17 19:09:00;1
2018-11-17 19:03:00;3
2018-11-17 19:00:00;1
2018-11-17 18:28:00;1
2018-11-17 18:25:00;3
2018-11-17 18:25:00;3
2018-11-17 18:13:00;1
2018-11-17 18:10:00;3
2018-11-17 18:01:00;1
2018-11-17 17:57:00;3
2018-11-17 17:52:00;3
2018-11-17 17:52:00;1
2018-11-17 17:48:00;3
2018-11-17 17:38:00;3
2018-11-17 17:30:00;1
2018-11-17 17:27:00;3
2018-11-17 17:21:00;1
2018-11-17 17:20:00;3
2018-11-17 17:15:00;1
2018-11-17 16:46:00;3
2018-11-17 16:31:00;1
2018-11-17 16:01:00;1
2018-11-17 15:49:00;1
2018-11-17 15:48:00;3
2018-11-17 15:37:00;1
2018-11-17 15:34:00;3
2018-11-17 15:31:00;3
2018-11-17 15:28:00;3
2018-11-17 15:27:00;3
2018-11-17 15:27:00;1
2018-11-17 15:27:00;3
2018-11-17 15:25:00;3
2018-11-17 15:11:00;3
2018-11-17 15:10:00;1
2018-11-17 14:44:00;1
2018-11-17 14:31:00;1
2018-11-17 14:30:00;1
2018-11-17 14:28:00;1
2018-11-17 14:22:00;3
2018-11-17 14:22:00;1
2018-11-17 14:17:00;1
2018-11-17 14:09:00;1
2018-11-17 13:26:00;1
2018-11-17 13:26:00;3
2018-11-17 12:37:00;3
2018-11-17 12:22:00;3
2018-11-17 12:20:00;1
2018-11-17 12:15:00;3
2018-11-17 12:11:00;1
2018-11-17 12:04:00;3
2018-11-17 11:59:00;3
2018-11-17 11:53:00;1
2018-11-17 10:59:00;1
2018-11-17 10:37:00;1
2018-11-17 08:53:00;1
2018-11-17 08:45:00;1
2018-11-17 08:41:00;3
2018-11-17 08:25:00;3
2018-11-17 08:13:00;1
2018-11-17 07:52:00;1
2018-11-17 07:24:00;3
2018-11-17 06:25:00;3
2018-11-17 06:23:00;1
2018-11-17 06:08:00;1
2018-11-17 01:50:00;1
2018-11-17 01:32:00;1
2018-11-17 01:32:00;1
2018-11-17 01:28:00;1
2018-11-17 01:07:00;1
2018-11-17 01:06:00;3
2018-11-17 00:15:00;1
2018-11-16 23:21:00;1
2018-11-16 23:17:00;1
2018-11-16 23:16:00;1
2018-11-16 23:02:00;1
2018-11-16 22:47:00;1
2018-11-16 22:26:00;1
2018-11-16 21:37:00;1
2018-11-16 21:35:00;3
2018-11-16 21:29:00;1
2018-11-16 21:28:00;1
2018-11-16 21:27:00;3
2018-11-16 21:13:00;1
2018-11-16 21:12:00;3
2018-11-16 21:07:00;1
2018-11-16 21:00:00;1
2018-11-16 20:44:00;3
2018-11-16 20:44:00;1
2018-11-16 20:43:00;3
2018-11-16 20:38:00;2
2018-11-16 20:37:00;3
2018-11-16 20:35:00;3
2018-11-16 20:27:00;1
2018-11-16 20:25:00;1
2018-11-16 20:24:00;1
2018-11-16 20:20:00;3
2018-11-16 20:15:00;1
2018-11-16 20:12:00;1
2018-11-16 20:11:00;3
2018-11-16 20:06:00;1
2018-11-16 19:51:00;3
2018-11-16 19:45:00;1
2018-11-16 19:35:00;1
2018-11-16 19:30:00;1
2018-11-16 19:29:00;1
2018-11-16 19:05:00;1
2018-11-16 19:04:00;3
2018-11-16 18:54:00;1
2018-11-16 18:51:00;1
2018-11-16 18:47:00;1
2018-11-16 18:39:00;0
2018-11-16 18:34:00;1
2018-11-16 18:28:00;3
2018-11-16 17:54:00;3
2018-11-16 17:53:00;1
2018-11-16 17:46:00;1
2018-11-16 17:37:00;1
2018-11-16 17:29:00;1
2018-11-16 17:03:00;1
2018-11-16 16:50:00;3
2018-11-16 16:50:00;3
2018-11-16 16:49:00;1
2018-11-16 16:42:00;1
2018-11-16 16:32:00;3
2018-11-16 16:25:00;3
2018-11-16 16:21:00;3
2018-11-16 16:19:00;1
2018-11-16 16:12:00;1
2018-11-16 16:06:00;3
2018-11-16 16:06:00;3
2018-11-16 16:01:00;3
2018-11-16 15:57:00;1
2018-11-16 15:56:00;3
2018-11-16 15:54:00;1
2018-11-16 15:51:00;1
2018-11-16 15:45:00;3
2018-11-16 15:40:00;3
2018-11-16 15:40:00;3
2018-11-16 15:11:00;3
2018-11-16 15:03:00;1
2018-11-16 14:57:00;1
2018-11-16 14:30:00;1
2018-11-16 14:13:00;1
2018-11-16 14:08:00;1
2018-11-16 14:06:00;1
2018-11-16 13:56:00;2
2018-11-16 13:22:00;3
2018-11-16 13:15:00;3
2018-11-16 13:13:00;1
2018-11-16 12:26:00;1
2018-11-16 12:19:00;3
2018-11-16 12:11:00;3
2018-11-16 11:44:00;1
2018-11-16 11:42:00;3
2018-11-16 11:41:00;3
2018-11-16 11:22:00;3
2018-11-16 11:20:00;1
2018-11-16 11:16:00;1
2018-11-16 10:55:00;3
2018-11-16 10:48:00;3
2018-11-16 10:43:00;3
2018-11-16 10:37:00;1
2018-11-16 10:34:00;2
2018-11-16 09:57:00;1
2018-11-16 09:33:00;3
2018-11-16 09:33:00;2
2018-11-16 08:06:00;1
2018-11-16 04:36:00;1
2018-11-16 04:20:00;1
2018-11-16 04:15:00;3
2018-11-16 03:38:00;3
2018-11-16 03:36:00;1
2018-11-16 03:33:00;1
2018-11-16 02:50:00;1
2018-11-16 00:03:00;3
2018-11-15 23:18:00;3
2018-11-15 23:05:00;3
2018-11-15 22:53:00;1
2018-11-15 22:47:00;3
2018-11-15 22:38:00;1
2018-11-15 22:35:00;3
2018-11-15 22:27:00;1
2018-11-15 22:15:00;1
2018-11-15 21:48:00;1
2018-11-15 21:46:00;1
2018-11-15 21:40:00;3
2018-11-15 21:26:00;3
2018-11-15 21:01:00;3
2018-11-15 20:59:00;3
2018-11-15 20:57:00;3
2018-11-15 20:43:00;3
2018-11-15 20:38:00;1
2018-11-15 20:37:00;3
2018-11-15 20:36:00;3
2018-11-15 20:27:00;3
2018-11-15 20:21:00;3
2018-11-15 20:15:00;3
2018-11-15 20:02:00;3
2018-11-15 20:01:00;3
2018-11-15 19:39:00;3
2018-11-15 19:39:00;3
2018-11-15 19:12:00;1
2018-11-15 19:05:00;1
2018-11-15 18:59:00;3
2018-11-15 18:46:00;0
2018-11-15 18:13:00;3
2018-11-15 18:06:00;3
2018-11-15 17:48:00;0
2018-11-15 17:39:00;1
2018-11-15 17:19:00;1
2018-11-15 16:58:00;1
2018-11-15 16:43:00;3
2018-11-15 16:04:00;1
2018-11-15 15:37:00;1
2018-11-15 15:18:00;0
2018-11-15 14:56:00;3
2018-11-15 14:45:00;1
2018-11-15 14:41:00;1
2018-11-15 14:38:00;3
2018-11-15 14:22:00;1
2018-11-15 14:16:00;1
2018-11-15 14:00:00;1
2018-11-15 13:42:00;0
2018-11-15 13:32:00;3
2018-11-15 13:07:00;3
2018-11-15 13:07:00;1
2018-11-15 13:06:00;3
2018-11-15 13:05:00;3
2018-11-15 13:04:00;1
2018-11-15 12:59:00;1
2018-11-15 12:37:00;3
2018-11-15 12:23:00;3
2018-11-15 12:17:00;1
2018-11-15 12:05:00;3
2018-11-15 11:53:00;3
2018-11-15 11:43:00;0
2018-11-15 11:41:00;1
2018-11-15 11:26:00;3
2018-11-15 11:20:00;3
2018-11-15 10:48:00;1
2018-11-15 10:31:00;1
2018-11-15 10:09:00;1
2018-11-15 10:08:00;1
2018-11-15 10:06:00;1
2018-11-15 09:38:00;1
2018-11-15 09:38:00;3
2018-11-15 08:07:00;1
2018-11-15 05:03:00;1
2018-11-15 05:01:00;1
2018-11-15 05:00:00;1
2018-11-15 02:58:00;1
2018-11-15 02:52:00;1
2018-11-15 00:18:00;3
2018-11-15 00:16:00;3
2018-11-14 22:48:00;1
2018-11-14 22:11:00;1
2018-11-14 21:58:00;3
2018-11-14 21:56:00;1
2018-11-14 21:39:00;3
2018-11-14 21:32:00;1
2018-11-14 21:19:00;3
2018-11-14 20:21:00;2
2018-11-14 20:15:00;1
2018-11-14 19:42:00;3
2018-11-14 19:37:00;1
2018-11-14 19:33:00;1
2018-11-14 19:26:00;3
2018-11-14 19:14:00;3
2018-11-14 18:43:00;1
2018-11-14 18:40:00;3
2018-11-14 18:20:00;3
2018-11-14 17:08:00;1
2018-11-14 17:04:00;3
2018-11-14 17:00:00;3
2018-11-14 16:57:00;1
2018-11-14 16:26:00;3
2018-11-14 16:09:00;3
2018-11-14 16:05:00;1
2018-11-14 15:59:00;1
2018-11-14 15:54:00;1
2018-11-14 15:54:00;1
2018-11-14 15:30:00;1
2018-11-14 15:13:00;3
2018-11-14 15:05:00;1
2018-11-14 14:44:00;1
2018-11-14 14:37:00;1
2018-11-14 14:31:00;1
2018-11-14 14:25:00;3
2018-11-14 14:25:00;1
2018-11-14 14:05:00;3
2018-11-14 13:52:00;2
2018-11-14 13:35:00;1
2018-11-14 13:29:00;3
2018-11-14 12:59:00;1
2018-11-14 12:57:00;3
2018-11-14 12:49:00;1
2018-11-14 12:48:00;1
2018-11-14 12:43:00;1
2018-11-14 12:14:00;3
2018-11-14 12:10:00;3
2018-11-14 11:39:00;3
2018-11-14 11:36:00;1
2018-11-14 11:22:00;2
2018-11-14 10:53:00;3
2018-11-14 10:27:00;3
2018-11-14 10:25:00;1
2018-11-14 09:44:00;1
2018-11-14 05:14:00;1
2018-11-14 04:43:00;1
2018-11-14 03:17:00;1
2018-11-14 03:17:00;3
2018-11-14 03:08:00;3
2018-11-14 03:07:00;1
2018-11-14 02:56:00;1
2018-11-14 00:05:00;1
2018-11-14 00:04:00;3
2018-11-13 23:58:00;3
2018-11-13 23:55:00;1
2018-11-13 23:44:00;1
2018-11-13 23:19:00;3
2018-11-13 22:57:00;1
2018-11-13 22:51:00;2
2018-11-13 22:29:00;1
2018-11-13 22:08:00;1
2018-11-13 21:44:00;1
2018-11-13 21:14:00;1
2018-11-13 21:12:00;1
2018-11-13 21:06:00;3
2018-11-13 20:40:00;1
2018-11-13 20:38:00;3
2018-11-13 20:31:00;3
2018-11-13 20:08:00;1
2018-11-13 20:00:00;1
2018-11-13 19:43:00;3
2018-11-13 19:04:00;3
2018-11-13 18:55:00;1
2018-11-13 18:24:00;3
2018-11-13 18:09:00;3
2018-11-13 17:45:00;1
2018-11-13 17:37:00;1
2018-11-13 17:36:00;3
2018-11-13 17:35:00;1
2018-11-13 17:35:00;1
2018-11-13 17:30:00;3
2018-11-13 17:26:00;1
2018-11-13 17:26:00;3
2018-11-13 17:22:00;2
2018-11-13 17:22:00;1
2018-11-13 17:21:00;1
2018-11-13 17:17:00;3
2018-11-13 17:02:00;1
2018-11-13 17:00:00;3
2018-11-13 16:59:00;3
2018-11-13 16:57:00;3
2018-11-13 16:53:00;3
2018-11-13 16:44:00;1
2018-11-13 16:17:00;1
2018-11-13 15:56:00;3
2018-11-13 15:51:00;1
2018-11-13 15:18:00;1
2018-11-13 14:46:00;3
2018-11-13 14:39:00;3
2018-11-13 14:34:00;3
2018-11-13 14:28:00;3
2018-11-13 14:25:00;3
2018-11-13 14:25:00;1
2018-11-13 14:23:00;1
2018-11-13 14:16:00;1
2018-11-13 14:07:00;1
2018-11-13 14:01:00;1
2018-11-13 14:00:00;1
2018-11-13 13:49:00;3
2018-11-13 13:46:00;1
2018-11-13 13:43:00;1
2018-11-13 13:37:00;1
2018-11-13 13:18:00;1
2018-11-13 12:49:00;1
2018-11-13 12:22:00;3
2018-11-13 12:14:00;1
2018-11-13 12:13:00;3
2018-11-13 11:44:00;1
2018-11-13 11:26:00;3
2018-11-13 11:22:00;1
2018-11-13 10:56:00;3
2018-11-13 10:06:00;1
2018-11-13 10:03:00;3
2018-11-13 09:40:00;1
2018-11-13 09:37:00;3
2018-11-13 07:40:00;1
2018-11-13 07:37:00;1
2018-11-13 04:39:00;1
2018-11-13 01:57:00;1
2018-11-13 01:24:00;3
2018-11-13 01:17:00;3
2018-11-12 22:45:00;3
2018-11-12 22:36:00;1
2018-11-12 21:46:00;1
2018-11-12 20:27:00;3
2018-11-12 19:30:00;1
2018-11-12 19:23:00;1
2018-11-12 18:31:00;1
2018-11-12 17:34:00;1
2018-11-12 17:30:00;2
2018-11-12 16:57:00;3
2018-11-12 16:54:00;3
2018-11-12 16:41:00;3
2018-11-12 16:35:00;1
